timestamp,dpid,port_no,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_mbps,tx_mbps
2025-12-14 19:29:21,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:29:21,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:29:21,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:29:21,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:29:21,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:29:21,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:29:21,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:29:21,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:29:21,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:29:21,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:29:21,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:29:21,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:29:21,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:29:21,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:29:21,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:29:21,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:29:22,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:29:22,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:29:22,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:29:22,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:29:22,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:29:22,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:29:22,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:29:22,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:29:22,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:29:22,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:29:22,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:29:22,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:29:22,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:29:22,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:29:22,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:29:22,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:29:23,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:29:23,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:29:23,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:29:23,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:29:23,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:29:23,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:29:23,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:29:23,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:29:23,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:29:23,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:29:23,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:29:23,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:29:23,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:29:23,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:29:23,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:29:23,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:29:25,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:29:25,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:29:25,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:29:25,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:29:25,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:29:25,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:29:25,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:29:25,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:29:25,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:29:25,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:29:25,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:29:25,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:29:25,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:29:25,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:29:25,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:29:25,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:29:26,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:29:26,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:29:26,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:29:26,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:29:26,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:29:26,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:29:26,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:29:26,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:29:26,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:29:26,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:29:26,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:29:26,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:29:26,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:29:26,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:29:26,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:29:26,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:29:27,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:29:27,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:29:27,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:29:27,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:29:27,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:29:27,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:29:27,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:29:27,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:29:27,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:29:27,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:29:27,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:29:27,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:29:27,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:29:27,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:29:27,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:29:27,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:29:28,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:29:28,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:29:28,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:29:28,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:29:28,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:29:28,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:29:28,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:29:28,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:29:28,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:29:28,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:29:28,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:29:28,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:29:28,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:29:28,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:29:28,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:29:28,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:29:29,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:29:29,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:29:29,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:29:29,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:29:29,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:29:29,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:29:29,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:29:29,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:29:29,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:29:29,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:29:29,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:29:29,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:29:29,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:29:29,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:29:29,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:29:29,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:29:30,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:29:30,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:29:30,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:29:30,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:29:30,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:29:30,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:29:30,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:29:30,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:29:30,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:29:30,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:29:30,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:29:30,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:29:30,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:29:30,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:29:30,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:29:30,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:29:31,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:29:31,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:29:31,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:29:31,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:29:31,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:29:31,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:29:31,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:29:31,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:29:31,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:29:31,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:29:31,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:29:31,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:29:31,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:29:31,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:29:31,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:29:31,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:29:32,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:29:32,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:29:32,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:29:32,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:29:32,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:29:32,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:29:32,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:29:32,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:29:32,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:29:32,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:29:32,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:29:32,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:29:32,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:29:32,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:29:32,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:29:32,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:29:33,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:29:33,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:29:33,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:29:33,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:29:33,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:29:33,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:29:33,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:29:33,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:29:33,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:29:33,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:29:33,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:29:33,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:29:33,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:29:33,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:29:33,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:29:33,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:29:34,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:29:34,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:29:34,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:29:34,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:29:34,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:29:34,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:29:34,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:29:34,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:29:34,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:29:34,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:29:34,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:29:34,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:29:34,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:29:34,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:29:34,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:29:34,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:29:35,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:29:35,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:29:35,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:29:35,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:29:35,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:29:35,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:29:35,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:29:35,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:29:35,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:29:35,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:29:35,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:29:35,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:29:35,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:29:35,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:29:35,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:29:35,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:29:36,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:29:36,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:29:36,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:29:36,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:29:36,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:29:36,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:29:36,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:29:36,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:29:36,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:29:36,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:29:36,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:29:36,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:29:36,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:29:36,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:29:36,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:29:36,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:29:37,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:29:37,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:29:37,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:29:37,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:29:37,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:29:37,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:29:37,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:29:37,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:29:37,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:29:37,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:29:37,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:29:37,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:29:37,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:29:37,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:29:37,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:29:37,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:29:38,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:29:38,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:29:38,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:29:38,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:29:38,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:29:38,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:29:38,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:29:38,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:29:38,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:29:38,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:29:38,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:29:38,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:29:38,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:29:38,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:29:38,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:29:38,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:29:39,1,1,69759,69896,1920945581,1922404595,0.0,0.001
2025-12-14 19:29:39,1,2,100364,100260,2607562657,2606322307,0.0,0.001
2025-12-14 19:29:39,1,3,68962,69123,1889173754,1888969326,0.001,0.0
2025-12-14 19:29:39,2,1,69305,69441,1917285667,1914253187,0.0,0.001
2025-12-14 19:29:39,2,2,100260,100364,2606322307,2607562657,0.001,0.0
2025-12-14 19:29:39,2,3,93142,93096,2135076539,2136882901,0.0,0.001
2025-12-14 19:29:39,3,1,56959,57111,1513466512,1509750418,0.0,0.001
2025-12-14 19:29:39,3,2,93096,93142,2136882901,2135076539,0.001,0.0
2025-12-14 19:29:39,3,3,90296,90293,1823077653,1828614431,0.0,0.001
2025-12-14 19:29:39,6,1,57546,57681,602207405,609842460,0.0,0.001
2025-12-14 19:29:39,6,2,57668,57558,609841470,602208281,0.001,0.0
2025-12-14 19:29:39,4,1,56539,56618,1475010869,1472928522,0.0,0.001
2025-12-14 19:29:39,4,2,90293,90296,1828614431,1823077653,0.001,0.0
2025-12-14 19:29:39,4,3,57558,57668,602208281,609841470,0.0,0.001
2025-12-14 19:29:39,5,1,68951,69135,1889172988,1888970226,0.001,0.0
2025-12-14 19:29:39,5,2,69123,68962,1888969326,1889173754,0.0,0.001
2025-12-14 19:29:40,1,1,69759,69896,1920945581,1922404595,0.0,0.0
2025-12-14 19:29:40,1,2,100364,100260,2607562657,2606322307,0.0,0.0
2025-12-14 19:29:40,1,3,68962,69123,1889173754,1888969326,0.0,0.0
2025-12-14 19:29:40,5,1,68951,69135,1889172988,1888970226,0.0,0.0
2025-12-14 19:29:40,5,2,69123,68962,1888969326,1889173754,0.0,0.0
2025-12-14 19:29:40,6,1,57546,57681,602207405,609842460,0.0,0.0
2025-12-14 19:29:40,6,2,57668,57558,609841470,602208281,0.0,0.0
2025-12-14 19:29:40,4,1,56539,56618,1475010869,1472928522,0.0,0.0
2025-12-14 19:29:40,4,2,90293,90296,1828614431,1823077653,0.0,0.0
2025-12-14 19:29:40,4,3,57558,57668,602208281,609841470,0.0,0.0
2025-12-14 19:29:40,3,1,56959,57111,1513466512,1509750418,0.0,0.0
2025-12-14 19:29:40,3,2,93096,93142,2136882901,2135076539,0.0,0.0
2025-12-14 19:29:40,3,3,90296,90293,1823077653,1828614431,0.0,0.0
2025-12-14 19:29:40,2,1,69305,69441,1917285667,1914253187,0.0,0.0
2025-12-14 19:29:40,2,2,100260,100364,2606322307,2607562657,0.0,0.0
2025-12-14 19:29:40,2,3,93142,93096,2135076539,2136882901,0.0,0.0
2025-12-14 19:29:41,1,1,69759,69896,1920945581,1922404595,0.0,0.0
2025-12-14 19:29:41,1,2,100364,100260,2607562657,2606322307,0.0,0.0
2025-12-14 19:29:41,1,3,68962,69123,1889173754,1888969326,0.0,0.0
2025-12-14 19:29:41,4,1,56539,56618,1475010869,1472928522,0.0,0.0
2025-12-14 19:29:41,4,2,90293,90296,1828614431,1823077653,0.0,0.0
2025-12-14 19:29:41,4,3,57558,57668,602208281,609841470,0.0,0.0
2025-12-14 19:29:41,2,1,69305,69441,1917285667,1914253187,0.0,0.0
2025-12-14 19:29:41,2,2,100260,100364,2606322307,2607562657,0.0,0.0
2025-12-14 19:29:41,2,3,93142,93096,2135076539,2136882901,0.0,0.0
2025-12-14 19:29:41,3,1,56959,57111,1513466512,1509750418,0.0,0.0
2025-12-14 19:29:41,3,2,93096,93142,2136882901,2135076539,0.0,0.0
2025-12-14 19:29:41,3,3,90296,90293,1823077653,1828614431,0.0,0.0
2025-12-14 19:29:41,6,1,57546,57681,602207405,609842460,0.0,0.0
2025-12-14 19:29:41,6,2,57668,57558,609841470,602208281,0.0,0.0
2025-12-14 19:29:41,5,1,68951,69135,1889172988,1888970226,0.0,0.0
2025-12-14 19:29:41,5,2,69123,68962,1888969326,1889173754,0.0,0.0
2025-12-14 19:29:42,1,1,69759,69896,1920945581,1922404595,0.0,0.0
2025-12-14 19:29:42,1,2,100364,100260,2607562657,2606322307,0.0,0.0
2025-12-14 19:29:42,1,3,68962,69123,1889173754,1888969326,0.0,0.0
2025-12-14 19:29:42,2,1,69305,69441,1917285667,1914253187,0.0,0.0
2025-12-14 19:29:42,2,2,100260,100364,2606322307,2607562657,0.0,0.0
2025-12-14 19:29:42,2,3,93142,93096,2135076539,2136882901,0.0,0.0
2025-12-14 19:29:42,4,1,56539,56618,1475010869,1472928522,0.0,0.0
2025-12-14 19:29:42,4,2,90293,90296,1828614431,1823077653,0.0,0.0
2025-12-14 19:29:42,4,3,57558,57668,602208281,609841470,0.0,0.0
2025-12-14 19:29:42,6,1,57546,57681,602207405,609842460,0.0,0.0
2025-12-14 19:29:42,6,2,57668,57558,609841470,602208281,0.0,0.0
2025-12-14 19:29:42,3,1,56959,57111,1513466512,1509750418,0.0,0.0
2025-12-14 19:29:42,3,2,93096,93142,2136882901,2135076539,0.0,0.0
2025-12-14 19:29:42,3,3,90296,90293,1823077653,1828614431,0.0,0.0
2025-12-14 19:29:42,5,1,68951,69135,1889172988,1888970226,0.0,0.0
2025-12-14 19:29:42,5,2,69123,68962,1888969326,1889173754,0.0,0.0
2025-12-14 19:29:43,1,1,69759,69896,1920945581,1922404595,0.0,0.0
2025-12-14 19:29:43,1,2,100364,100260,2607562657,2606322307,0.0,0.0
2025-12-14 19:29:43,1,3,68962,69123,1889173754,1888969326,0.0,0.0
2025-12-14 19:29:43,3,1,56959,57111,1513466512,1509750418,0.0,0.0
2025-12-14 19:29:43,3,2,93096,93142,2136882901,2135076539,0.0,0.0
2025-12-14 19:29:43,3,3,90296,90293,1823077653,1828614431,0.0,0.0
2025-12-14 19:29:43,6,1,57546,57681,602207405,609842460,0.0,0.0
